0
1
2
3
4
5
6
7
8
18780
         4609816 function calls (4606727 primitive calls) in 41.508 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 polar.py:187(RadialLocator)
        1    0.000    0.000    0.007    0.007 polar.py:220(PolarAxes)
        1    0.000    0.000    0.000    0.000 polar.py:26(PolarTransform)
        1    0.000    0.000    0.000    0.000 polar.py:85(PolarAffine)
        1    0.000    0.000    0.000    0.000 polynomial.py:1517(Polynomial)
        1    0.000    0.000    0.000    0.000 polynomial.py:22(RankWarning)
        1    0.000    0.000    0.010    0.010 polynomial.py:4(<module>)
        1    0.001    0.001    0.018    0.018 polynomial.py:55(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:940(poly1d)
        1    0.007    0.007    0.007    0.007 polyutils.py:45(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:58(RankWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:62(PolyError)
        1    0.000    0.000    0.000    0.000 polyutils.py:66(PolyDomainError)
        1    0.000    0.000    0.000    0.000 polyutils.py:79(PolyBase)
       21    0.000    0.000    0.000    0.000 posixpath.py:112(basename)
       21    0.000    0.000    0.000    0.000 posixpath.py:120(dirname)
       32    0.000    0.000    0.001    0.000 posixpath.py:251(expanduser)
       29    0.001    0.000    0.002    0.000 posixpath.py:329(normpath)
       27    0.000    0.000    0.003    0.000 posixpath.py:358(abspath)
        4    0.000    0.000    0.000    0.000 posixpath.py:44(normcase)
       27    0.000    0.000    0.000    0.000 posixpath.py:52(isabs)
       52    0.001    0.000    0.001    0.000 posixpath.py:61(join)
        1    0.000    0.000    0.000    0.000 posixpath.py:82(split)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:84(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 py3k.py:4(<module>)
        1    0.000    0.000    0.001    0.001 py3k.py:71(sixu)
       23    0.001    0.000    0.006    0.000 pyparsing.py:1016(_trim_arity)
       66    0.001    0.000    0.003    0.000 pyparsing.py:1046(wrapper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1080(ParserElement)
      236    0.005    0.000    0.005    0.000 pyparsing.py:1121(__init__)
      429    0.009    0.000    0.060    0.000 pyparsing.py:1144(copy)
       45    0.000    0.000    0.001    0.000 pyparsing.py:1167(setName)
        6    0.000    0.000    0.002    0.000 pyparsing.py:1181(setResultsName)
       21    0.000    0.000    0.007    0.000 pyparsing.py:1227(setParseAction)
        2    0.000    0.000    0.000    0.000 pyparsing.py:1265(addParseAction)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1275(addCondition)
  255/131    0.002    0.000    0.007    0.000 pyparsing.py:131(_ustr)
      178    0.001    0.000    0.001    0.000 pyparsing.py:1328(preParse)
      220    0.000    0.000    0.000    0.000 pyparsing.py:1343(postParse)
   406/20    0.014    0.000    0.051    0.003 pyparsing.py:1347(_parseNoCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1433(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1452(_FifoCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1453(__init__)
      100    0.001    0.000    0.002    0.000 pyparsing.py:1458(get)
      100    0.001    0.000    0.005    0.000 pyparsing.py:1461(set)
       12    0.000    0.000    0.001    0.000 pyparsing.py:1466(clear)
    100/6    0.003    0.000    0.026    0.004 pyparsing.py:1505(_parseCache)
       38    0.000    0.000    0.001    0.000 pyparsing.py:1530(resetCache)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1536(enablePackrat)
       20    0.000    0.000    0.059    0.003 pyparsing.py:1571(parseString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:160(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:172(_Constants)
       66    0.001    0.000    0.010    0.000 pyparsing.py:1780(__add__)
       95    0.000    0.000    0.000    0.000 pyparsing.py:180(<genexpr>)
        4    0.000    0.000    0.001    0.000 pyparsing.py:1800(__radd__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:182(ParseBaseException)
        3    0.000    0.000    0.002    0.001 pyparsing.py:1836(__mul__)
      138    0.001    0.000    0.001    0.000 pyparsing.py:186(__init__)
     12/2    0.000    0.000    0.002    0.001 pyparsing.py:1885(makeOptionalList)
       17    0.000    0.000    0.003    0.000 pyparsing.py:1907(__or__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:1979(__invert__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1985(__call__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2004(suppress)
       74    0.000    0.000    0.000    0.000 pyparsing.py:2011(leaveWhitespace)
      138    0.000    0.000    0.000    0.000 pyparsing.py:2020(setWhitespaceChars)
      124    0.000    0.000    0.000    0.000 pyparsing.py:2112(__str__)
      102    0.000    0.000    0.000    0.000 pyparsing.py:2118(streamline)
      400    0.002    0.000    0.003    0.000 pyparsing.py:2163(__hash__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2323(Token)
       85    0.001    0.000    0.004    0.000 pyparsing.py:2327(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2331(Empty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2335(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2342(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2357(Literal)
       37    0.001    0.000    0.002    0.000 pyparsing.py:2371(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:238(ParseException)
       78    0.000    0.000    0.001    0.000 pyparsing.py:2390(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2398(Keyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2463(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2486(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2504(CloseMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2565(Word)
        1    0.000    0.000    0.000    0.000 pyparsing.py:259(ParseFatalException)
       11    0.001    0.000    0.031    0.003 pyparsing.py:2612(__init__)
      281    0.001    0.000    0.001    0.000 pyparsing.py:2615(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:264(ParseSyntaxException)
       20    0.000    0.000    0.000    0.000 pyparsing.py:2666(parseImpl)
       28    0.000    0.000    0.001    0.000 pyparsing.py:2701(__str__)
       15    0.000    0.000    0.000    0.000 pyparsing.py:2710(charsAsStr)
        1    0.000    0.000    0.001    0.001 pyparsing.py:2724(Regex)
       28    0.001    0.000    0.081    0.003 pyparsing.py:2738(__init__)
       54    0.001    0.000    0.003    0.000 pyparsing.py:2772(parseImpl)
       61    0.001    0.000    0.001    0.000 pyparsing.py:2785(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2797(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:283(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 pyparsing.py:291(_ParseResultsWithOffset)
        4    0.000    0.000    0.000    0.000 pyparsing.py:292(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2934(CharsNotIn)
       16    0.000    0.000    0.000    0.000 pyparsing.py:294(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3005(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:301(ParseResults)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3020(__init__)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3023(<genexpr>)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3025(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3056(_PositionToken)
        7    0.000    0.000    0.000    0.000 pyparsing.py:3057(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3063(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3089(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3110(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3119(LineEnd)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3123(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3139(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3143(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3154(StringEnd)
        2    0.000    0.000    0.000    0.000 pyparsing.py:3158(__init__)
       18    0.000    0.000    0.000    0.000 pyparsing.py:3162(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3172(WordStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3192(WordEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3215(ParseExpression)
       84    0.004    0.000    0.009    0.000 pyparsing.py:3219(__init__)
      168    0.001    0.000    0.001    0.000 pyparsing.py:3229(<genexpr>)
    58/10    0.005    0.000    0.053    0.005 pyparsing.py:3247(leaveWhitespace)
     34/5    0.001    0.000    0.006    0.001 pyparsing.py:3278(streamline)
        1    0.000    0.000    0.001    0.001 pyparsing.py:3312(setResultsName)
   121/59    0.006    0.000    0.055    0.001 pyparsing.py:3322(copy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3327(And)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3343(_ErrorStop)
       67    0.001    0.000    0.009    0.000 pyparsing.py:3349(__init__)
      158    0.000    0.000    0.000    0.000 pyparsing.py:3351(<genexpr>)
   112/20    0.003    0.000    0.050    0.003 pyparsing.py:3356(parseImpl)
    34/26    0.000    0.000    0.003    0.000 pyparsing.py:3393(__str__)
       86    0.000    0.000    0.002    0.000 pyparsing.py:3398(<genexpr>)
      398    0.003    0.000    0.004    0.000 pyparsing.py:340(__new__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3403(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3482(MatchFirst)
  398/396    0.003    0.000    0.004    0.000 pyparsing.py:349(__init__)
       17    0.000    0.000    0.003    0.000 pyparsing.py:3499(__init__)
       46    0.000    0.000    0.000    0.000 pyparsing.py:3502(<genexpr>)
    26/14    0.001    0.000    0.010    0.001 pyparsing.py:3506(parseImpl)
       17    0.000    0.000    0.002    0.000 pyparsing.py:3535(__str__)
       53    0.000    0.000    0.001    0.000 pyparsing.py:3540(<genexpr>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3550(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3674(ParseElementEnhance)
       67    0.001    0.000    0.003    0.000 pyparsing.py:3678(__init__)
     22/8    0.000    0.000    0.007    0.001 pyparsing.py:3696(parseImpl)
    33/10    0.000    0.000    0.069    0.007 pyparsing.py:3702(leaveWhitespace)
     23/7    0.000    0.000    0.005    0.001 pyparsing.py:3721(streamline)
       13    0.000    0.000    0.000    0.000 pyparsing.py:3740(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3751(FollowedBy)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3777(NotAny)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3788(__init__)
        9    0.000    0.000    0.000    0.000 pyparsing.py:3800(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3809(_MultipleMatch)
       10    0.000    0.000    0.001    0.000 pyparsing.py:3810(__init__)
       38    0.000    0.000    0.020    0.001 pyparsing.py:3818(parseImpl)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3847(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3873(__str__)
       66    0.000    0.000    0.001    0.000 pyparsing.py:388(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3882(ZeroOrMore)
        7    0.004    0.001    0.005    0.001 pyparsing.py:3894(__init__)
       36    0.001    0.000    0.014    0.000 pyparsing.py:3898(parseImpl)
        5    0.000    0.000    0.000    0.000 pyparsing.py:3904(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3913(_NullToken)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3921(Optional)
       25    0.000    0.000    0.001    0.000 pyparsing.py:3956(__init__)
       38    0.000    0.000    0.022    0.001 pyparsing.py:3962(parseImpl)
        4    0.000    0.000    0.000    0.000 pyparsing.py:397(__setitem__)
       15    0.000    0.000    0.000    0.000 pyparsing.py:3976(__str__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3985(SkipTo)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4100(Forward)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4119(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4122(__lshift__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4135(__ilshift__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4181(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4185(TokenConverter)
       27    0.000    0.000    0.002    0.000 pyparsing.py:4189(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4193(Combine)
       10    0.000    0.000    0.070    0.007 pyparsing.py:4210(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4237(Group)
        3    0.000    0.000    0.000    0.000 pyparsing.py:4251(__init__)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4255(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4258(Dict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4294(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4323(Suppress)
        6    0.000    0.000    0.000    0.000 pyparsing.py:434(__len__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:4342(postParse)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4349(OnlyOnce)
       96    0.000    0.000    0.000    0.000 pyparsing.py:435(__bool__)
       20    0.000    0.000    0.000    0.000 pyparsing.py:437(__iter__)
        2    0.000    0.000    0.005    0.003 pyparsing.py:4409(delimitedList)
       11    0.000    0.000    0.001    0.000 pyparsing.py:4524(_escapeRegexRangeChars)
       12    0.000    0.000    0.000    0.000 pyparsing.py:4716(<lambda>)
        2    0.000    0.000    0.011    0.005 pyparsing.py:4722(srange)
       97    0.000    0.000    0.001    0.000 pyparsing.py:4740(<genexpr>)
        6    0.000    0.000    0.001    0.000 pyparsing.py:4740(<lambda>)
        8    0.000    0.000    0.001    0.000 pyparsing.py:4742(<genexpr>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4784(tokenMap)
       78    0.000    0.000    0.000    0.000 pyparsing.py:483(haskeys)
        1    0.000    0.000    0.017    0.017 pyparsing.py:4834(_makeTags)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4849(<genexpr>)
        1    0.000    0.000    0.017    0.017 pyparsing.py:4863(makeHTMLTags)
        1    0.001    0.001    0.125    0.125 pyparsing.py:5353(pyparsing_common)
        1    0.004    0.004    0.215    0.215 pyparsing.py:61(<module>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:621(__getattr__)
       18    0.000    0.000    0.000    0.000 pyparsing.py:640(__iadd__)
        2    0.000    0.000    0.000    0.000 pyparsing.py:643(<lambda>)
       58    0.001    0.000    0.003    0.000 pyparsing.py:732(copy)
        1    0.000    0.000    0.000    0.000 pyplot.py:120(install_repl_displayhook)
        1    0.000    0.000    0.000    0.000 pyplot.py:131(_NotIPython)
        1    0.004    0.004    1.226    1.226 pyplot.py:17(<module>)
        1    0.002    0.002    0.016    0.016 pyplot.py:1863(get_plot_commands)
        1    0.000    0.000    0.000    0.000 pyplot.py:1940(colormaps)
        1    0.005    0.005    0.048    0.048 pyplot.py:2180(_setup_pyplot_info_docstrings)
      266    0.002    0.000    0.015    0.000 pyplot.py:2191(pad)
       54    0.000    0.000    0.001    0.000 pyplot.py:2482(_autogen_docstring)
       54    0.001    0.000    0.013    0.000 pyplot.py:2487(<lambda>)
        1    0.000    0.000    0.000    0.000 pyplot.py:71(_backend_selection)
        1    0.001    0.001    0.001    0.001 quiver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 quiver.py:227(QuiverKey)
        1    0.000    0.000    0.000    0.000 quiver.py:395(Quiver)
        1    0.000    0.000    0.000    0.000 quiver.py:871(Barbs)
        2    0.007    0.003    0.009    0.004 random.py:100(seed)
       24    0.000    0.000    0.000    0.000 random.py:273(choice)
       27    0.000    0.000    0.000    0.000 random.py:358(uniform)
        1    0.002    0.002    0.009    0.009 random.py:40(<module>)
    37587    0.482    0.000    0.742    0.000 random.py:562(gauss)
        1    0.000    0.000    0.000    0.000 random.py:655(WichmannHill)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:805(SystemRandom)
        2    0.000    0.000    0.009    0.004 random.py:91(__init__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:104(validate_any)
        2    0.000    0.000    0.000    0.000 rcsetup.py:109(validate_path_exists)
      189    0.009    0.000    0.011    0.000 rcsetup.py:119(validate_bool)
        3    0.000    0.000    0.000    0.000 rcsetup.py:131(validate_bool_maybe_none)
      200    0.001    0.000    0.001    0.000 rcsetup.py:145(validate_float)
        1    0.007    0.007    0.262    0.262 rcsetup.py:15(<module>)
        3    0.000    0.000    0.000    0.000 rcsetup.py:154(validate_float_or_None)
        3    0.000    0.000    0.000    0.000 rcsetup.py:169(validate_dpi)
       51    0.001    0.000    0.001    0.000 rcsetup.py:180(validate_int)
        3    0.000    0.000    0.000    0.000 rcsetup.py:188(validate_int_or_None)
        6    0.000    0.000    0.000    0.000 rcsetup.py:200(validate_fonttype)
        4    0.000    0.000    0.000    0.000 rcsetup.py:228(validate_backend)
        3    0.000    0.000    0.000    0.000 rcsetup.py:239(validate_toolbar)
        1    0.000    0.000    0.000    0.000 rcsetup.py:267(validate_nseq_float)
        4    0.000    0.000    0.000    0.000 rcsetup.py:268(__init__)
       10    0.000    0.000    0.000    0.000 rcsetup.py:271(__call__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:288(validate_nseq_int)
        1    0.000    0.000    0.000    0.000 rcsetup.py:289(__init__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:292(__call__)
        6    0.000    0.000    0.000    0.000 rcsetup.py:309(validate_color_or_inherit)
      240    0.003    0.000    0.023    0.000 rcsetup.py:316(validate_color)
        3    0.000    0.000    0.000    0.000 rcsetup.py:366(validate_aspect)
       44    0.001    0.000    0.001    0.000 rcsetup.py:375(validate_fontsize)
       18    0.000    0.000    0.050    0.003 rcsetup.py:392(validate_font_properties)
        3    0.000    0.000    0.000    0.000 rcsetup.py:409(validate_whiskers)
        3    0.000    0.000    0.000    0.000 rcsetup.py:432(update_savefig_format)
        4    0.000    0.000    0.000    0.000 rcsetup.py:449(validate_ps_distiller)
        3    0.000    0.000    0.000    0.000 rcsetup.py:482(validate_negative_linestyle_legacy)
        3    0.000    0.000    0.000    0.000 rcsetup.py:493(validate_corner_mask)
        1    0.000    0.000    0.000    0.000 rcsetup.py:51(ValidateInStrings)
       23    0.001    0.000    0.001    0.000 rcsetup.py:52(__init__)
        3    0.000    0.000    0.000    0.000 rcsetup.py:528(validate_hinting)
        3    0.000    0.000    0.000    0.000 rcsetup.py:552(validate_bbox)
        3    0.000    0.000    0.000    0.000 rcsetup.py:565(validate_sketch)
      136    0.000    0.000    0.001    0.000 rcsetup.py:57(func)
        1    0.000    0.000    0.000    0.000 rcsetup.py:578(ValidateInterval)
        9    0.000    0.000    0.000    0.000 rcsetup.py:582(__init__)
       30    0.000    0.000    0.000    0.000 rcsetup.py:588(__call__)
       76    0.000    0.000    0.000    0.000 rcsetup.py:64(__call__)
       12    0.000    0.000    0.016    0.001 rcsetup.py:660(cycler)
        9    0.000    0.000    0.000    0.000 rcsetup.py:73(_listify_validator)
       24    0.000    0.000    0.002    0.000 rcsetup.py:734(<genexpr>)
       14    0.000    0.000    0.019    0.001 rcsetup.py:737(validate_cycler)
       94    0.003    0.000    0.026    0.000 rcsetup.py:74(f)
      117    0.001    0.000    0.003    0.000 re.py:138(match)
      304    0.002    0.000    0.007    0.000 re.py:148(sub)
      101    0.001    0.000    0.452    0.004 re.py:192(compile)
      522    0.006    0.000    0.455    0.001 re.py:230(_compile)
       18    0.000    0.000    0.000    0.000 re.py:264(_compile_repl)
       18    0.000    0.000    0.000    0.000 re.py:284(_subx)
        3    0.000    0.000    0.000    0.000 re.py:290(filter)
        1    0.000    0.000    0.000    0.000 records.py:215(record)
        1    0.000    0.000    0.000    0.000 records.py:298(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:83(format_parser)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.001    0.001 relativedelta.py:2(<module>)
        1    0.001    0.001    0.007    0.007 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        1    0.000    0.000    0.000    0.000 rfc822.py:501(AddrlistClass)
        1    0.000    0.000    0.000    0.000 rfc822.py:71(<module>)
        1    0.000    0.000    0.000    0.000 rfc822.py:775(AddressList)
        1    0.000    0.000    0.000    0.000 rfc822.py:85(Message)
        1    0.000    0.000    0.000    0.000 rrule.py:1084(_iterinfo)
        1    0.000    0.000    0.000    0.000 rrule.py:1279(rruleset)
        1    0.000    0.000    0.000    0.000 rrule.py:1287(_genitem)
        1    0.000    0.000    0.000    0.000 rrule.py:1388(_rrulestr)
        1    0.000    0.000    0.000    0.000 rrule.py:300(rrule)
        1    0.000    0.000    0.000    0.000 rrule.py:63(weekday)
        7    0.000    0.000    0.000    0.000 rrule.py:67(__init__)
        1    0.003    0.003    0.022    0.022 rrule.py:7(<module>)
        4    0.000    0.000    0.000    0.000 rrule.py:76(_invalidates_cache)
        1    0.000    0.000    0.000    0.000 rrule.py:89(rrulebase)
        1    0.001    0.001    0.001    0.001 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
        1    0.002    0.002    0.003    0.003 scale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 scale.py:105(LogTransformBase)
        1    0.000    0.000    0.000    0.000 scale.py:119(Log10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:130(InvertedLog10Transform)
        1    0.000    0.000    0.000    0.000 scale.py:144(Log2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:155(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 scale.py:169(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:18(ScaleBase)
        1    0.000    0.000    0.000    0.000 scale.py:180(InvertedNaturalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:194(LogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:216(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:233(LogScale)
        1    0.000    0.000    0.000    0.000 scale.py:326(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:359(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 scale.py:391(SymmetricalLogScale)
        1    0.000    0.000    0.000    0.000 scale.py:496(LogitTransform)
        1    0.000    0.000    0.000    0.000 scale.py:519(LogisticTransform)
        1    0.000    0.000    0.000    0.000 scale.py:537(LogitScale)
        5    0.000    0.000    0.000    0.000 scale.py:586(get_scale_names)
        1    0.000    0.000    0.000    0.000 scale.py:59(LinearScale)
        1    0.000    0.000    0.001    0.001 scale.py:619(get_scale_docs)
        1    0.000    0.000    0.005    0.005 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.001    0.001    0.001    0.001 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.001    0.001    0.008    0.008 simulate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 simulate.py:16(CarInstant)
   206580    3.065    0.000    8.233    0.000 simulate.py:18(__init__)
   187800    2.728    0.000   12.206    0.000 simulate.py:28(copy)
   169020    0.661    0.000    0.661    0.000 simulate.py:31(kinematics)
   169020    0.824    0.000    0.824    0.000 simulate.py:5(normalize_a)
        9    0.659    0.073    0.938    0.104 simulate.py:51(delane)
        1    3.681    3.681   13.066   13.066 simulate.py:58(simulate)
   169020    0.611    0.000    0.611    0.000 simulate.py:67(<lambda>)
        2    0.006    0.003    0.019    0.009 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:101(MovedModule)
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
       44    0.000    0.000    0.000    0.000 six.py:103(__init__)
       43    0.000    0.000    0.000    0.000 six.py:105(__init__)
        4    0.000    0.000    0.038    0.009 six.py:112(_resolve)
        2    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:122(_LazyModule)
        1    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:124(__init__)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 six.py:137(MovedAttribute)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
       81    0.009    0.000    0.009    0.000 six.py:139(__init__)
       83    0.001    0.000    0.001    0.000 six.py:141(__init__)
        9    0.000    0.000    0.052    0.006 six.py:157(_resolve)
        3    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:162(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:169(__init__)
        1    0.000    0.000    0.000    0.000 six.py:173(__init__)
       51    0.000    0.000    0.000    0.000 six.py:173(_add_module)
       50    0.000    0.000    0.000    0.000 six.py:177(_add_module)
        5    0.000    0.000    0.000    0.000 six.py:177(_get_module)
      207    0.001    0.000    0.001    0.000 six.py:180(find_module)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
      169    0.001    0.000    0.001    0.000 six.py:184(find_module)
        4    0.000    0.000    0.000    0.000 six.py:185(__get_module)
        1    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        4    0.000    0.000    0.000    0.000 six.py:191(load_module)
        1    0.000    0.000    0.000    0.000 six.py:195(load_module)
        1    0.000    0.000    0.000    0.000 six.py:225(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:309(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:320(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:348(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:360(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:367(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:380(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:416(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:430(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:451(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:453(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
